MJdatet,Time,PRN,Az,Ele,Lat,Lon,Stec,Vtec,S4
57098.74549,17.891667,24,292.1,31.92,14.68,73.255,29.81,17.7,-99
57098.74583,17.9,24,291.84,31.99,14.657,73.259,29.4,17.48,-99
57098.74618,17.908333,24,291.59,32.06,14.634,73.262,29.04,17.29,-99
57098.74653,17.916667,24,291.32,32.13,14.611,73.266,28.63,17.07,-99
57098.74688,17.925,24,291.06,32.2,14.588,73.269,28.16,16.82,-99
57098.74722,17.933333,24,290.8,32.27,14.565,73.272,28.12,16.81,-99
57098.74757,17.941667,24,290.54,32.34,14.542,73.275,27.83,16.66,-99
57098.74792,17.95,24,290.27,32.41,14.52,73.278,27.57,16.53,-99
57098.74826,17.958333,24,290.01,32.47,14.497,73.281,27.2,16.33,-99
57098.74861,17.966667,24,289.74,32.54,14.475,73.284,26.98,16.22,-99
57098.74896,17.975,24,289.48,32.6,14.452,73.287,26.48,15.94,-99
57098.74931,17.983333,24,289.21,32.67,14.43,73.289,26.38,15.89,-99
57098.74965,17.991667,24,288.94,32.73,14.407,73.292,26.41,15.93,-99
57098.75,18,24,288.68,32.79,14.385,73.294,26.26,15.86,-99
57098.75035,18.008333,24,288.41,32.85,14.363,73.297,26.03,15.74,-99
57098.75069,18.016667,24,288.14,32.91,14.341,73.299,25.7,15.56,-99
57098.75104,18.025,24,287.87,32.96,14.319,73.302,25.59,15.51,-99
57098.75139,18.033333,24,287.6,33.02,14.297,73.304,25.47,15.46,-99
57098.75174,18.041667,24,287.32,33.08,14.275,73.306,25.23,15.33,-99
57098.75208,18.05,24,287.05,33.13,14.253,73.308,25.06,15.24,-99
57098.75243,18.058333,24,286.78,33.18,14.231,73.31,24.77,15.08,-99
57098.75278,18.066667,24,286.5,33.24,14.209,73.312,24.43,14.89,-99
57098.75313,18.075,24,286.23,33.29,14.187,73.314,24.24,14.78,-99
57098.75347,18.083333,24,285.95,33.34,14.165,73.315,24.05,14.68,-99
57098.75382,18.091667,24,285.68,33.39,14.143,73.317,23.77,14.53,-99
57098.75417,18.1,24,285.4,33.43,14.122,73.319,23.48,14.36,-99
57098.75451,18.108333,24,285.13,33.48,14.1,73.32,23.28,14.25,-99
57098.75486,18.116667,24,284.85,33.53,14.078,73.322,23,14.1,-99
57098.75521,18.125,24,284.57,33.57,14.057,73.323,22.74,13.95,-99
57098.75556,18.133333,24,284.29,33.61,14.035,73.324,22.49,13.8,-99
57098.7559,18.141667,24,284.01,33.65,14.014,73.326,22.17,13.62,-99
57098.75625,18.15,24,283.73,33.7,13.992,73.327,21.86,13.44,-99
57098.7566,18.158333,24,283.45,33.74,13.971,73.328,21.56,13.26,-99
57098.75694,18.166667,24,283.17,33.77,13.949,73.329,21.31,13.12,-99
57098.75729,18.175,24,282.89,33.81,13.928,73.33,21.09,12.99,-99
57098.75764,18.183333,24,282.61,33.85,13.906,73.331,20.86,12.86,-99
57098.75799,18.191667,24,282.33,33.88,13.885,73.332,20.62,12.72,-99
57098.75833,18.2,24,282.04,33.92,13.864,73.333,20.37,12.58,-99
57098.75868,18.208333,24,281.76,33.95,13.843,73.334,20.09,12.41,-99
57098.75903,18.216667,24,281.48,33.98,13.821,73.334,19.8,12.24,-99
57098.75938,18.225,24,281.19,34.02,13.8,73.335,19.48,12.05,-99
57098.75972,18.233333,24,280.91,34.05,13.779,73.336,19.17,11.86,-99
57098.76007,18.241667,24,280.62,34.07,13.758,73.336,18.83,11.66,-99
57098.76042,18.25,24,280.34,34.1,13.736,73.336,18.57,11.5,-99
57098.76076,18.258333,24,280.05,34.13,13.715,73.337,18.22,11.29,-99
57098.76111,18.266667,24,279.77,34.15,13.694,73.337,18,11.16,-99
57098.76146,18.275,24,279.48,34.18,13.673,73.338,17.76,11.02,-99
57098.76181,18.283333,24,279.19,34.2,13.652,73.338,17.57,10.91,-99
57098.76215,18.291667,24,278.91,34.22,13.631,73.338,17.34,10.77,-99
57098.7625,18.3,24,278.62,34.24,13.61,73.338,17.06,10.6,-99
57098.76285,18.308333,24,278.33,34.26,13.589,73.338,16.78,10.43,-99
57098.76319,18.316667,24,278.04,34.28,13.568,73.338,16.46,10.24,-99
57098.76354,18.325,24,277.75,34.3,13.547,73.338,16.18,10.06,-99
57098.76389,18.333333,24,277.47,34.32,13.526,73.338,15.95,9.92,-99
57098.76424,18.341667,24,277.18,34.33,13.505,73.338,15.76,9.81,-99
57098.76458,18.35,24,276.89,34.35,13.484,73.338,15.59,9.7,-99
57098.76493,18.358333,24,276.6,34.36,13.463,73.337,15.43,9.6,-99
57098.76528,18.366667,24,276.31,34.37,13.442,73.337,15.27,9.51,-99
57098.76563,18.375,24,276.02,34.38,13.421,73.337,15.12,9.41,-99
57098.76597,18.383333,24,275.73,34.39,13.4,73.336,14.92,9.3,-99
57098.76632,18.391667,24,275.44,34.4,13.379,73.336,14.78,9.21,-99
57098.76667,18.4,24,275.15,34.41,13.358,73.335,14.54,9.06,-99
57098.76701,18.408333,24,274.86,34.42,13.337,73.335,14.4,8.97,-99
57098.76736,18.416667,24,274.57,34.42,13.316,73.334,14.22,8.86,-99
57098.76771,18.425,24,274.28,34.43,13.295,73.333,14.18,8.84,-99
57098.76806,18.433333,24,273.99,34.43,13.274,73.333,14.1,8.79,-99
57098.7684,18.441667,24,273.7,34.43,13.253,73.332,14.03,8.75,-99
57098.76875,18.45,24,273.41,34.43,13.232,73.331,13.88,8.65,-99
57098.7691,18.458333,24,273.11,34.43,13.211,73.33,13.85,8.63,-99
57098.76944,18.466667,24,272.82,34.43,13.19,73.33,13.73,8.56,-99
57098.76979,18.475,24,272.53,34.43,13.169,73.329,13.65,8.51,-99
57098.77014,18.483333,24,272.24,34.43,13.148,73.328,13.51,8.42,-99
57098.77049,18.491667,24,271.95,34.42,13.127,73.327,13.46,8.39,-99
57098.77083,18.5,24,271.66,34.42,13.106,73.326,13.47,8.39,-99
57098.77118,18.508333,24,271.37,34.41,13.085,73.324,13.41,8.36,-99
57098.77153,18.516667,24,271.08,34.41,13.064,73.323,13.31,8.29,-99
57098.77188,18.525,24,270.78,34.4,13.043,73.322,13.3,8.28,-99
57098.77222,18.533333,24,270.49,34.39,13.022,73.321,13.31,8.29,-99
57098.77257,18.541667,24,270.2,34.38,13.001,73.32,13.22,8.24,-99
57098.77292,18.55,24,269.91,34.37,12.98,73.318,13.15,8.19,-99
57098.77326,18.558333,24,269.62,34.35,12.959,73.317,13.14,8.18,-99
57098.77361,18.566667,24,269.33,34.34,12.938,73.316,13.1,8.15,-99
57098.77396,18.575,24,269.04,34.33,12.917,73.314,12.99,8.08,-99
57098.77431,18.583333,24,268.75,34.31,12.896,73.313,12.91,8.03,-99
57098.77465,18.591667,24,268.46,34.29,12.875,73.311,12.83,7.98,-99
57098.775,18.6,24,268.17,34.28,12.854,73.31,12.78,7.94,-99
57098.77535,18.608333,24,267.88,34.26,12.832,73.308,12.71,7.9,-99
57098.77569,18.616667,24,267.59,34.24,12.811,73.306,12.65,7.86,-99
57098.77604,18.625,24,267.3,34.22,12.79,73.305,12.58,7.81,-99
57098.77639,18.633333,24,267.01,34.2,12.769,73.303,12.53,7.78,-99
57098.77674,18.641667,24,266.72,34.17,12.748,73.301,12.5,7.75,-99
57098.77708,18.65,24,266.43,34.15,12.726,73.3,12.42,7.7,-99
57098.77743,18.658333,24,266.14,34.12,12.705,73.298,12.36,7.66,-99
57098.77778,18.666667,24,265.85,34.1,12.684,73.296,12.27,7.6,-99
57098.77813,18.675,24,265.56,34.07,12.662,73.294,12.19,7.55,-99
57098.77847,18.683333,24,265.27,34.05,12.641,73.292,12.14,7.51,-99
57098.77882,18.691667,24,264.98,34.02,12.62,73.29,12.1,7.48,-99
57098.77917,18.7,24,264.69,33.99,12.598,73.288,12.07,7.46,-99
57098.77951,18.708333,24,264.4,33.96,12.577,73.286,11.98,7.4,-99
57098.77986,18.716667,24,264.12,33.93,12.555,73.284,11.93,7.37,-99
57098.78021,18.725,24,263.83,33.89,12.534,73.282,11.89,7.34,-99
57098.78056,18.733333,24,263.54,33.86,12.512,73.28,11.87,7.32,-99
57098.7809,18.741667,24,263.25,33.83,12.491,73.278,11.82,7.28,-99
57098.78125,18.75,24,262.97,33.79,12.469,73.276,11.8,7.27,-99
57098.7816,18.758333,24,262.68,33.76,12.447,73.274,11.77,7.24,-99
57098.78194,18.766667,24,262.4,33.72,12.426,73.272,11.72,7.21,-99
57098.78229,18.775,24,262.11,33.68,12.404,73.269,11.67,7.17,-99
57098.78264,18.783333,24,261.82,33.64,12.382,73.267,11.65,7.16,-99
57098.78299,18.791667,24,261.54,33.6,12.361,73.265,11.64,7.14,-99
57098.78333,18.8,24,261.25,33.56,12.339,73.263,11.61,7.12,-99
57098.78368,18.808333,24,260.97,33.52,12.317,73.26,11.58,7.09,-99
57098.78403,18.816667,24,260.69,33.48,12.295,73.258,11.54,7.07,-99
57098.78438,18.825,24,260.4,33.44,12.273,73.255,11.55,7.07,-99
57098.78472,18.833333,24,260.12,33.39,12.251,73.253,11.54,7.05,-99
57098.78507,18.841667,24,259.83,33.35,12.229,73.251,11.5,7.02,-99
57098.78542,18.85,24,259.55,33.3,12.207,73.248,11.49,7.01,-99
57098.78576,18.858333,24,259.27,33.26,12.185,73.246,11.52,7.02,-99
57098.78611,18.866667,24,258.99,33.21,12.163,73.243,11.57,7.05,-99
57098.78646,18.875,24,258.71,33.16,12.141,73.241,11.57,7.04,-99
57098.78681,18.883333,24,258.43,33.12,12.118,73.238,11.54,7.01,-99
57098.78715,18.891667,24,258.14,33.07,12.096,73.236,11.54,7.01,-99
57098.7875,18.9,24,257.86,33.02,12.074,73.233,11.53,6.99,-99
57098.78785,18.908333,24,257.58,32.96,12.051,73.23,11.5,6.97,-99
57098.78819,18.916667,24,257.31,32.91,12.029,73.228,11.52,6.97,-99
57098.78854,18.925,24,257.03,32.86,12.007,73.225,11.56,6.99,-99
57098.78889,18.933333,24,256.75,32.81,11.984,73.222,11.61,7.02,-99
57098.78924,18.941667,24,256.47,32.75,11.961,73.22,11.64,7.03,-99
57098.78958,18.95,24,256.19,32.7,11.939,73.217,11.73,7.07,-99
57098.78993,18.958333,24,255.92,32.64,11.916,73.214,11.72,7.06,-99
57098.79028,18.966667,24,255.64,32.58,11.893,73.211,11.77,7.08,-99
57098.79063,18.975,24,255.36,32.53,11.871,73.209,11.79,7.09,-99
57098.79097,18.983333,24,255.09,32.47,11.848,73.206,11.78,7.07,-99
57098.79132,18.991667,24,254.81,32.41,11.825,73.203,11.77,7.06,-99
57098.79167,19,24,254.54,32.35,11.802,73.2,11.75,7.04,-99
57098.79201,19.008333,24,254.26,32.29,11.779,73.197,11.82,7.07,-99
57098.79236,19.016667,24,253.99,32.23,11.756,73.195,11.8,7.05,-99
57098.79271,19.025,24,253.71,32.17,11.733,73.192,11.85,7.07,-99
57098.79306,19.033333,24,253.44,32.11,11.71,73.189,11.89,7.08,-99
57098.7934,19.041667,24,253.17,32.04,11.687,73.186,11.89,7.08,-99
57098.79375,19.05,24,252.9,31.98,11.663,73.183,11.88,7.06,-99
57098.7941,19.058333,24,252.63,31.92,11.64,73.18,11.86,7.04,-99
57098.79444,19.066667,24,252.36,31.85,11.617,73.177,11.92,7.07,-99
57098.79479,19.075,24,252.09,31.79,11.593,73.174,11.95,7.08,-99
57098.79514,19.083333,24,251.82,31.72,11.57,73.171,11.98,7.09,-99
57098.79549,19.091667,24,251.55,31.65,11.546,73.168,11.99,7.08,-99
57098.79583,19.1,24,251.28,31.59,11.522,73.166,11.94,7.04,-99
57098.79618,19.108333,24,251.01,31.52,11.499,73.163,11.97,7.05,-99
57098.79653,19.116667,24,250.74,31.45,11.475,73.16,11.9,7,-99
57098.79688,19.125,24,250.47,31.38,11.451,73.157,11.94,7.01,-99
57098.79722,19.133333,24,250.21,31.31,11.427,73.154,11.91,6.98,-99
57098.79757,19.141667,24,249.94,31.24,11.403,73.151,12,7.03,-99
57098.79792,19.15,24,249.68,31.17,11.379,73.148,12,7.02,-99
57098.79826,19.158333,24,249.41,31.1,11.355,73.145,11.92,6.96,-99
57098.79861,19.166667,24,249.15,31.03,11.331,73.142,11.94,6.97,-99
57098.79896,19.175,24,248.88,30.95,11.306,73.139,11.94,6.96,-99
57098.79931,19.183333,24,248.62,30.88,11.282,73.136,11.95,6.95,-99
57098.79965,19.191667,24,248.36,30.81,11.258,73.132,12.02,6.98,-99
57098.8,19.2,24,248.09,30.73,11.233,73.129,12.06,6.99,-99
57098.80035,19.208333,24,247.83,30.66,11.208,73.126,12.07,6.99,-99
57098.80069,19.216667,24,247.57,30.58,11.184,73.123,12.22,7.06,-99
57098.80104,19.225,24,247.31,30.5,11.159,73.12,12.33,7.11,-99
57098.80139,19.233333,24,247.05,30.43,11.134,73.117,12.44,7.17,-99
57098.80174,19.241667,24,246.79,30.35,11.109,73.114,12.45,7.16,-99
57098.80208,19.25,24,246.53,30.27,11.085,73.111,12.56,7.21,-99
57098.80243,19.258333,24,246.27,30.2,11.059,73.108,12.54,7.19,-99
57098.80278,19.266667,24,246.02,30.12,11.034,73.105,12.58,7.2,-99
57098.80313,19.275,24,245.76,30.04,11.009,73.102,12.7,7.26,-99
57098.80347,19.283333,24,245.5,29.96,10.984,73.099,12.81,7.31,-99
57098.80382,19.291667,24,245.24,29.88,10.959,73.096,12.92,7.36,-99
57098.80417,19.3,24,244.99,29.8,10.933,73.093,13,7.39,-99
57098.80451,19.308333,24,244.73,29.72,10.908,73.09,13.03,7.4,-99
57098.80486,19.316667,24,244.48,29.64,10.882,73.087,13.06,7.4,-99
57098.80521,19.325,24,244.22,29.56,10.856,73.084,13.16,7.44,-99
57098.80556,19.333333,24,243.97,29.47,10.831,73.081,13.21,7.46,-99
57098.8059,19.341667,24,243.72,29.39,10.805,73.078,13.29,7.49,-99
57098.80625,19.35,24,243.47,29.31,10.779,73.075,13.35,7.51,-99
57098.8066,19.358333,24,243.21,29.22,10.753,73.072,13.35,7.5,-99
57098.80694,19.366667,24,242.96,29.14,10.727,73.069,13.4,7.52,-99
57098.80729,19.375,24,242.71,29.06,10.7,73.066,13.43,7.52,-99
57098.80764,19.383333,24,242.46,28.97,10.674,73.063,13.4,7.49,-99
57098.80799,19.391667,24,242.21,28.89,10.648,73.06,13.46,7.51,-99
57098.80833,19.4,24,241.96,28.8,10.621,73.057,13.52,7.53,-99
57098.80868,19.408333,24,241.71,28.72,10.595,73.054,13.57,7.54,-99
57098.80903,19.416667,24,241.47,28.63,10.568,73.052,13.72,7.61,-99
57098.80938,19.425,24,241.22,28.54,10.541,73.049,13.82,7.65,-99
57098.80972,19.433333,24,240.97,28.46,10.515,73.046,13.95,7.71,-99
57098.81007,19.441667,24,240.72,28.37,10.488,73.043,14.02,7.74,-99
57098.81042,19.45,24,240.48,28.28,10.461,73.04,14.13,7.78,-99
57098.81076,19.458333,24,240.23,28.2,10.434,73.037,14.18,7.79,-99
57098.81111,19.466667,24,239.99,28.11,10.406,73.035,14.27,7.83,-99
57098.81146,19.475,24,239.74,28.02,10.379,73.032,14.38,7.87,-99
57098.81181,19.483333,24,239.5,27.93,10.352,73.029,14.46,7.9,-99
57098.81215,19.491667,24,239.26,27.84,10.324,73.026,14.6,7.96,-99
57098.8125,19.5,24,239.01,27.75,10.297,73.024,14.73,8.02,-99
57098.81285,19.508333,24,238.77,27.66,10.269,73.021,14.86,8.07,-99
57098.81319,19.516667,24,238.53,27.57,10.241,73.018,15.05,8.16,-99
57098.81354,19.525,24,238.29,27.48,10.213,73.016,15.14,8.19,-99
57098.81389,19.533333,24,238.05,27.39,10.185,73.013,15.27,8.24,-99
57098.81424,19.541667,24,237.81,27.3,10.157,73.01,15.41,8.31,-99
57098.81458,19.55,24,237.57,27.21,10.129,73.008,15.68,8.43,-99
57098.81493,19.558333,24,237.33,27.12,10.101,73.005,15.83,8.5,-99
57098.81528,19.566667,24,237.09,27.03,10.072,73.003,16.08,8.62,-99
57098.81563,19.575,24,236.85,26.94,10.044,73,16.3,8.71,-99
57098.81597,19.583333,24,236.62,26.85,10.015,72.998,16.5,8.8,-99
57098.81632,19.591667,24,236.38,26.76,9.987,72.996,16.7,8.89,-99
57098.81667,19.6,24,236.14,26.66,9.958,72.993,16.95,9.01,-99
57098.81701,19.608333,24,235.91,26.57,9.929,72.991,17.29,9.17,-99
57098.81736,19.616667,24,235.67,26.48,9.9,72.988,17.49,9.26,-99
57098.81771,19.625,24,235.44,26.39,9.871,72.986,17.78,9.39,-99
57098.81806,19.633333,24,235.2,26.29,9.841,72.984,17.94,9.45,-99
57098.8184,19.641667,24,234.97,26.2,9.812,72.982,18.28,9.61,-99
57098.81875,19.65,24,234.73,26.11,9.783,72.98,18.63,9.78,-99
57098.8191,19.658333,24,234.5,26.01,9.753,72.977,18.97,9.93,-99
57098.81944,19.666667,24,234.27,25.92,9.724,72.975,19.24,10.05,-99
57098.81979,19.675,24,234.03,25.83,9.694,72.973,19.61,10.22,-99
57098.82014,19.683333,24,233.8,25.73,9.664,72.971,19.94,10.37,-99
57098.82049,19.691667,24,233.57,25.64,9.634,72.969,20.25,10.52,-99
57098.82083,19.7,24,233.34,25.55,9.604,72.967,20.63,10.69,-99
57098.82118,19.708333,24,233.11,25.45,9.574,72.965,21,10.85,-99
57098.82153,19.716667,24,232.88,25.36,9.543,72.964,21.34,11.01,-99
57098.82188,19.725,24,232.65,25.26,9.513,72.962,21.76,11.2,-99
57098.82222,19.733333,24,232.42,25.17,9.482,72.96,21.94,11.27,-99
57098.82257,19.741667,24,232.19,25.07,9.452,72.958,22.12,11.34,-99
57098.82292,19.75,24,231.97,24.98,9.421,72.957,22.2,11.35,-99
57098.82326,19.758333,24,231.74,24.88,9.39,72.955,22.23,11.35,-99
57098.82361,19.766667,24,231.51,24.79,9.359,72.954,22.37,11.39,-99
57098.82396,19.775,24,231.28,24.69,9.328,72.952,22.49,11.43,-99
57098.82431,19.783333,24,231.06,24.6,9.297,72.951,22.47,11.39,-99
57098.82465,19.791667,24,230.83,24.5,9.266,72.949,22.45,11.36,-99
57098.825,19.8,24,230.61,24.41,9.234,72.948,22.4,11.31,-99
57098.82535,19.808333,24,230.38,24.31,9.203,72.947,22.13,11.14,-99
57098.82569,19.816667,24,230.16,24.22,9.171,72.945,21.97,11.04,-99
57098.82604,19.825,24,229.93,24.12,9.139,72.944,21.63,10.85,-99
57098.82639,19.833333,24,229.71,24.03,9.107,72.943,21.17,10.59,-99
57098.82674,19.841667,24,229.49,23.93,9.075,72.942,20.98,10.47,-99
57098.82708,19.85,24,229.26,23.84,9.043,72.941,20.79,10.36,-99
57098.82743,19.858333,24,229.04,23.74,9.011,72.94,20.33,10.1,-99
57098.82778,19.866667,24,228.82,23.64,8.979,72.939,20.05,9.94,-99
57098.82813,19.875,24,228.6,23.55,8.946,72.939,19.69,9.74,-99
57098.82847,19.883333,24,228.38,23.45,8.914,72.938,19.28,9.52,-99
57098.82882,19.891667,24,228.16,23.36,8.881,72.937,19.08,9.4,-99
57098.82917,19.9,24,227.94,23.26,8.848,72.937,18.98,9.33,-99
57098.82951,19.908333,24,227.72,23.17,8.815,72.936,18.83,9.23,-99
57098.82986,19.916667,24,227.5,23.07,8.782,72.936,18.83,9.21,-99
57098.83021,19.925,24,227.28,22.98,8.749,72.935,18.82,9.19,-99
57098.83056,19.933333,24,227.06,22.88,8.716,72.935,18.89,9.2,-99
57098.8309,19.941667,24,226.84,22.78,8.683,72.935,19.08,9.27,-99
57098.83125,19.95,24,226.62,22.69,8.649,72.935,19.44,9.43,-99
57098.8316,19.958333,24,226.4,22.59,8.616,72.935,20.03,9.69,-99
57098.83194,19.966667,24,226.19,22.5,8.582,72.935,20.03,9.67,-99
57098.83229,19.975,24,225.97,22.4,8.548,72.935,20.55,9.9,-99
57098.83264,19.983333,24,225.75,22.31,8.514,72.935,21.13,10.15,-99
57098.83299,19.991667,24,225.54,22.21,8.48,72.935,21.42,10.27,-99
57098.83333,20,24,225.32,22.12,8.446,72.936,21.49,10.28,-99
57098.83368,20.008333,24,225.1,22.02,8.412,72.936,21.58,10.3,-99
57098.83403,20.016667,24,224.89,21.93,8.377,72.937,21.42,10.2,-99
57098.83438,20.025,24,224.67,21.83,8.343,72.937,21.17,10.06,-99
57098.83472,20.033333,24,224.46,21.74,8.308,72.938,20.94,9.92,-99
57098.83507,20.041667,24,224.25,21.64,8.273,72.939,20.57,9.73,-99
57098.83542,20.05,24,224.03,21.55,8.238,72.94,20.31,9.58,-99
57098.83576,20.058333,24,223.82,21.45,8.203,72.941,20.4,9.6,-99
57098.83611,20.066667,24,223.6,21.36,8.168,72.942,20.62,9.68,-99
57098.83646,20.075,24,223.39,21.26,8.133,72.943,20.97,9.83,-99
57098.83681,20.083333,24,223.18,21.17,8.098,72.944,21.17,9.9,-99
57098.83715,20.091667,24,222.97,21.07,8.062,72.945,21.55,10.05,-99
57098.8375,20.1,24,222.76,20.98,8.027,72.947,21.8,10.14,-99
57098.83785,20.108333,24,222.54,20.89,7.991,72.949,21.78,10.11,-99
57098.83819,20.116667,24,222.33,20.79,7.955,72.95,21.98,10.18,-99
57098.83854,20.125,24,222.12,20.7,7.92,72.952,22.11,10.22,-99
57098.83889,20.133333,24,221.91,20.6,7.884,72.954,22.08,10.18,-99
57098.83924,20.141667,24,221.7,20.51,7.848,72.956,22.09,10.16,-99
57098.83958,20.15,24,221.49,20.42,7.811,72.958,22.13,10.16,-99
57098.83993,20.158333,24,221.28,20.32,7.775,72.96,22.28,10.2,-99
57098.84028,20.166667,24,221.07,20.23,7.739,72.963,22.35,10.21,-99
57098.84063,20.175,24,220.86,20.14,7.702,72.965,22.55,10.28,-99
57098.84097,20.183333,24,220.65,20.04,7.666,72.968,22.59,10.28,-99
57098.84132,20.191667,24,220.44,19.95,7.629,72.97,22.82,10.36,-99
57098.84167,20.2,24,220.24,19.86,7.592,72.973,23,10.42,-99
57098.84201,20.208333,24,220.03,19.77,7.555,72.976,23.24,10.5,-99
57098.84236,20.216667,24,219.82,19.68,7.518,72.979,23.31,10.51,-99
57098.84271,20.225,24,219.61,19.58,7.481,72.982,23.41,10.53,-99
57098.84306,20.233333,24,219.4,19.49,7.444,72.986,23.7,10.64,-99
57098.8434,20.241667,24,219.2,19.4,7.406,72.989,23.73,10.62,-99
57098.84375,20.25,24,218.99,19.31,7.369,72.993,23.47,10.49,-99
57098.8441,20.258333,24,218.78,19.22,7.331,72.996,23.35,10.41,-99
57098.84444,20.266667,24,218.58,19.13,7.294,73,23.26,10.35,-99
57098.84479,20.275,24,218.37,19.04,7.256,73.004,23.1,10.25,-99
57098.84514,20.283333,24,218.17,18.94,7.218,73.008,22.74,10.07,-99
57098.84549,20.291667,24,217.96,18.85,7.18,73.012,22.53,9.95,-99
57098.84583,20.3,24,217.76,18.76,7.142,73.017,22.49,9.91,-99
57098.84618,20.308333,24,217.55,18.67,7.104,73.021,22.2,9.76,-99
57098.84653,20.316667,24,217.35,18.58,7.066,73.026,22.02,9.66,-99
57098.84688,20.325,24,217.14,18.49,7.028,73.031,21.57,9.45,-99
57098.84722,20.333333,24,216.94,18.41,6.989,73.035,20.98,9.17,-99
57098.84757,20.341667,24,216.73,18.32,6.951,73.041,20.58,8.97,-99
57098.84792,20.35,24,216.53,18.23,6.912,73.046,20.31,8.83,-99
57098.84826,20.358333,24,216.33,18.14,6.874,73.051,20.11,8.73,-99
57098.84861,20.366667,24,216.12,18.05,6.835,73.057,19.76,8.56,-99
57098.84896,20.375,24,215.92,17.96,6.796,73.062,19.69,8.51,-99
57098.84931,20.383333,24,215.72,17.87,6.757,73.068,19.42,8.38,-99
57098.84965,20.391667,24,215.51,17.79,6.718,73.074,19.25,8.28,-99
57098.85,20.4,24,215.31,17.7,6.679,73.08,18.9,8.12,-99
57098.85035,20.408333,24,215.11,17.61,6.64,73.086,18.62,7.98,-99
57098.85069,20.416667,24,214.91,17.53,6.601,73.093,18.46,7.89,-99
57098.85104,20.425,24,214.7,17.44,6.562,73.1,18.27,7.79,-99
57098.85139,20.433333,24,214.5,17.35,6.522,73.106,18,7.66,-99
57098.85174,20.441667,24,214.3,17.27,6.483,73.113,17.68,7.51,-99
57098.85208,20.45,24,214.1,17.18,6.443,73.12,17.34,7.35,-99
57098.85243,20.458333,24,213.9,17.1,6.404,73.128,17.42,7.37,-99
57098.85278,20.466667,24,213.7,17.01,6.364,73.135,17.42,7.36,-99
57098.85313,20.475,24,213.5,16.92,6.325,73.143,17.42,7.34,-99
57098.85347,20.483333,24,213.3,16.84,6.285,73.15,17.43,7.33,-99
57098.85382,20.491667,24,213.1,16.76,6.245,73.158,17.19,7.21,-99
57098.85417,20.5,24,212.9,16.67,6.205,73.166,17.04,7.13,-99
57098.85451,20.508333,24,212.7,16.59,6.165,73.175,16.85,7.04,-99
57098.85486,20.516667,24,212.5,16.5,6.125,73.183,16.65,6.94,-99
57098.85521,20.525,24,212.3,16.42,6.085,73.192,16.2,6.74,-99
57098.85556,20.533333,24,212.1,16.34,6.045,73.201,15.86,6.59,-99
57098.8559,20.541667,24,211.9,16.26,6.005,73.21,16.03,6.64,-99
57098.85625,20.55,24,211.7,16.17,5.965,73.219,16.03,6.63,-99
57098.8566,20.558333,24,211.5,16.09,5.925,73.228,16.03,6.61,-99
57098.85694,20.566667,24,211.3,16.01,5.885,73.238,16.03,6.6,-99
57098.85729,20.575,24,211.1,15.93,5.845,73.248,16.03,6.59,-99
57098.85764,20.583333,24,210.9,15.85,5.804,73.258,16.03,6.58,-99
57098.85799,20.591667,24,210.7,15.77,5.764,73.268,16.44,6.73,-99
57098.85833,20.6,24,210.51,15.69,5.724,73.278,16.43,6.72,-99
57098.85868,20.608333,24,210.31,15.61,5.683,73.289,16.1,6.57,-99
57098.85903,20.616667,24,210.11,15.53,5.643,73.299,15.87,6.46,-99
57098.85938,20.625,24,209.91,15.45,5.602,73.31,16.15,6.56,-99
57098.85972,20.633333,24,209.71,15.37,5.562,73.322,16.04,6.51,-99
57098.86007,20.641667,24,209.52,15.29,5.521,73.333,15.99,6.47,-99
57098.86042,20.65,24,209.32,15.21,5.481,73.344,15.76,6.37,-99
57098.86076,20.658333,24,209.12,15.13,5.44,73.356,15.4,6.21,-99
57098.86111,20.666667,24,208.92,15.06,5.4,73.368,15.31,6.16,-99
57098.86146,20.675,24,208.73,14.98,5.359,73.38,15.52,6.23,-99
57098.86181,20.683333,24,208.53,14.9,5.319,73.393,15.75,6.32,-99
57098.86215,20.691667,24,208.33,14.83,5.278,73.405,16.18,6.47,-99
57098.8625,20.7,24,208.14,14.75,5.238,73.418,16.74,6.69,-99
57098.86285,20.708333,24,207.94,14.68,5.197,73.431,16.77,6.69,-99
57098.86319,20.716667,24,207.74,14.6,5.157,73.444,16.63,6.62,-99
57098.86354,20.725,24,207.55,14.52,5.116,73.457,16.5,6.55,-99
57098.86389,20.733333,24,207.35,14.45,5.076,73.471,16.5,6.54,-99
57098.86424,20.741667,24,207.15,14.38,5.035,73.485,16.5,6.53,-99
57098.86458,20.75,24,206.96,14.3,4.995,73.499,16.5,6.52,-99
