Time,PRN,Lat,Lon,Stec,Time_seconds,Gradient (mm/km)
9.8,11.0,4.033,78.14,143.21,35280.0,0.0
9.808333,11.0,4.056,78.167,142.66,35309.998799999994,-139.65750766356467
9.816667,11.0,4.08,78.193,142.66,35340.001200000006,0.0
9.825,11.0,4.105,78.219,142.66,35370.0,0.0
9.833333,11.0,4.129,78.245,142.66,35399.9988,0.0
9.841667,11.0,4.154,78.271,142.66,35430.0012,0.0
9.85,11.0,4.178,78.297,142.66,35460.0,0.0
9.858333,11.0,4.203,78.323,142.66,35489.9988,0.0
9.866667,11.0,4.228,78.348,142.66,35520.0012,0.0
9.875,11.0,4.254,78.374,142.66,35550.0,0.0
9.883333,11.0,4.279,78.399,142.66,35579.9988,0.0
9.891667,11.0,4.305,78.424,142.66,35610.0012,0.0
9.9,11.0,4.331,78.449,142.66,35640.0,0.0
9.908333,11.0,4.357,78.473,142.66,35669.9988,0.0
9.916667,11.0,4.383,78.498,141.87,35700.0012,-197.24680771123977
9.925,11.0,4.409,78.522,141.11,35730.0,-193.42570429222735
9.933333,11.0,4.435,78.547,141.11,35759.998799999994,0.0
9.941667,11.0,4.462,78.571,140.35,35790.001200000006,-189.4526713913588
9.95,11.0,4.489,78.595,139.55,35820.0,-199.42709047936575
9.958333,11.0,4.515,78.618,138.71,35849.9988,-217.91590755817063
9.966667,11.0,4.542,78.642,137.87,35880.0012,-209.40515345219097
9.975,11.0,4.569,78.666,137.19,35910.0,-169.5212486922679
9.983333,11.0,4.597,78.689,136.35,35939.9988,-208.7474775041969
9.991667,11.0,4.624,78.712,135.66,35970.0012,-175.19212858483672
10.0,11.0,4.652,78.735,135.0,36000.0,-164.02097089154128
10.008333,11.0,4.679,78.758,134.25,36029.9988,-190.43243904402902
10.016667,11.0,4.707,78.78,133.49,36060.0012,-192.18723596869407
10.025,11.0,4.735,78.803,132.83,36090.0,-164.0287757677704
10.033333,11.0,4.763,78.825,132.19,36119.9988,-161.8468483566076
10.041667,11.0,4.791,78.847,131.47,36150.0012,-182.0805222740182
10.05,11.0,4.819,78.869,130.86,36180.0,-154.26506608439854
10.058333,11.0,4.848,78.891,130.3,36209.998799999994,-138.53484018847962
10.066667,11.0,4.876,78.913,129.7,36240.001200000006,-151.7409815545851
10.075,11.0,4.905,78.934,129.06,36270.0,-160.9513261236024
10.083333,11.0,4.933,78.956,128.53,36299.9988,-134.04220253333523
10.091667,11.0,4.962,78.977,127.97,36330.0012,-140.83653826268437
10.1,11.0,4.991,78.998,127.4,36360.0,-143.35363275470883
10.108333,11.0,5.02,79.019,126.91,36389.9988,-123.23568912618859
10.116667,11.0,5.049,79.039,126.54,36420.0012,-94.57373396067243
10.125,11.0,5.078,79.06,126.06,36450.0,-120.72435967809577
10.133333,11.0,5.108,79.08,125.58,36479.9988,-119.8703481037139
10.141667,11.0,5.137,79.1,125.2,36510.0012,-97.1340313647381
10.15,11.0,5.166,79.12,124.88,36540.0,-81.79827216716714
10.158333,11.0,5.196,79.14,124.47,36569.9988,-102.39358150594276
10.166667,11.0,5.225,79.16,124.02,36600.0012,-115.03226289945815
10.175,11.0,5.255,79.179,123.72,36630.0,-76.06727609294641
10.183333,11.0,5.285,79.199,123.38,36659.998799999994,-84.91544084796561
10.191667,11.0,5.315,79.218,123.13,36690.001200000006,-63.39113906931224
10.2,11.0,5.345,79.237,122.74,36720.0,-98.89154751856208
10.208333,11.0,5.374,79.256,122.46,36749.9988,-72.7261417547633
10.216667,11.0,5.404,79.274,122.17,36780.0012,-74.63283009410114
10.225,11.0,5.435,79.293,121.92,36810.0,-61.91115364543929
10.233333,11.0,5.465,79.311,121.62,36839.9988,-77.2084266469421
10.241667,11.0,5.495,79.33,121.36,36870.0012,-65.93234394448757
10.25,11.0,5.525,79.348,121.09,36900.0,-69.48941951004544
10.258333,11.0,5.555,79.365,120.95,36929.9988,-36.55481671364143
10.266667,11.0,5.586,79.383,120.65,36960.0012,-75.35312004887254
10.275,11.0,5.616,79.401,120.43,36990.0,-56.62330793195052
10.283333,11.0,5.646,79.418,120.2,37019.9988,-60.05659272974544
10.291667,11.0,5.677,79.435,120.0,37050.0012,-50.930643077027064
10.3,11.0,5.707,79.452,119.75,37080.0,-65.28056743711072
10.308333,11.0,5.738,79.469,119.52,37109.998799999994,-58.5716656293511
10.316667,11.0,5.769,79.486,119.37,37140.001200000006,-38.1993888151217
10.325,11.0,5.799,79.503,119.23,37170.0,-36.5585405788449
10.333333,11.0,5.83,79.519,119.04,37199.9988,-49.0334726125647
10.341667,11.0,5.861,79.535,118.82,37230.0012,-56.776254262854785
10.35,11.0,5.891,79.551,118.62,37260.0,-52.96277038341287
10.358333,11.0,5.922,79.567,118.47,37289.9988,-38.71196729261955
10.366667,11.0,5.953,79.583,118.28,37320.0012,-49.03573258197666
10.375,11.0,5.984,79.599,118.08,37350.0,-51.61716797386245
10.383333,11.0,6.014,79.614,117.92,37379.9988,-42.94707888176524
10.391667,11.0,6.045,79.63,117.62,37410.0012,-77.42755840116456
10.4,11.0,6.076,79.645,117.47,37440.0,-39.212418659239795
10.408333,11.0,6.107,79.66,117.26,37469.9988,-54.89798048246572
10.416667,11.0,6.138,79.675,117.01,37500.0012,-65.35544981898587
10.425,11.0,6.169,79.689,116.7,37530.0,-82.04141244994594
10.433333,11.0,6.199,79.704,116.46,37559.998799999994,-64.42501800726113
10.441667,11.0,6.23,79.718,116.15,37590.001200000006,-82.04300023089101
10.45,11.0,6.261,79.733,115.89,37620.0,-67.97263900348612
10.458333,11.0,6.292,79.747,115.51,37649.9988,-100.57083669147049
10.466667,11.0,6.323,79.761,115.22,37680.0012,-76.75219589991241
10.475,11.0,6.354,79.775,114.85,37710.0,-97.92619996932652
10.483333,11.0,6.385,79.788,114.55,37739.9988,-80.33358217947406
10.491667,11.0,6.416,79.802,114.3,37770.0012,-66.16769143429516
10.5,11.0,6.447,79.815,114.06,37800.0,-64.26802012252834
10.508333,11.0,6.478,79.828,113.77,37829.9988,-77.65789342863374
10.516667,11.0,6.508,79.841,113.5,37860.0012,-74.34116596188616
10.525,11.0,6.539,79.854,113.3,37890.0,-53.55812787118048
10.533333,11.0,6.57,79.867,113.04,37919.9988,-69.62620489622014
10.541667,11.0,6.601,79.88,112.83,37950.0012,-56.23706836912647
10.55,11.0,6.632,79.892,112.63,37980.0,-54.155167607651364
10.558333,11.0,6.663,79.905,112.45,38009.998799999994,-48.20409611946669
10.566667,11.0,6.693,79.917,112.28,38040.001200000006,-47.360809507999726
10.575,11.0,6.724,79.929,112.16,38070.0,-32.49388546900154
10.583333,11.0,6.755,79.941,112.0,38099.9988,-43.3255364763744
10.591667,11.0,6.786,79.953,111.86,38130.0012,-37.910157203085156
10.6,11.0,6.816,79.964,111.75,38160.0,-30.985323249711684
10.608333,11.0,6.847,79.976,111.6,38189.9988,-40.61868945111691
10.616667,11.0,6.878,79.987,111.45,38220.0012,-41.043050682930584
10.625,11.0,6.908,79.999,111.28,38250.0,-47.36369113132616
10.633333,11.0,6.939,80.01,111.05,38279.9988,-62.933571907757404
10.641667,11.0,6.969,80.021,110.92,38310.0012,-36.62039848369113
10.65,11.0,7.0,80.032,110.74,38340.0,-49.2530665290275
10.658333,11.0,7.03,80.042,110.5,38369.9988,-68.30467010493727
10.666667,11.0,7.061,80.053,110.31,38400.0012,-51.99009956343026
10.675,11.0,7.091,80.064,110.05,38430.0,-73.24304126712175
10.683333,11.0,7.122,80.074,109.8,38459.998799999994,-69.07339630108359
10.691667,11.0,7.152,80.084,109.51,38490.001200000006,-82.53696139922351
10.7,11.0,7.182,80.094,109.3,38520.0,-59.768531654680686
10.708333,11.0,7.213,80.104,109.09,38549.9988,-58.02272741775401
10.716667,11.0,7.243,80.114,108.83,38580.0012,-74.00011527245519
10.725,11.0,7.273,80.124,108.57,38610.0,-74.0006006531087
10.733333,11.0,7.303,80.133,108.28,38639.9988,-83.3234509782513
10.741667,11.0,7.333,80.143,108.05,38670.0012,-65.46293380443554
10.75,11.0,7.363,80.152,107.78,38700.0,-77.57785467429102
10.758333,11.0,7.393,80.161,107.45,38729.9988,-94.8178996501892
10.766667,11.0,7.423,80.17,107.18,38760.0012,-77.57871009725088
10.775,11.0,7.453,80.179,106.9,38790.0,-80.45244186490567
10.783333,11.0,7.483,80.188,106.61,38819.9988,-83.32620733785532
10.791667,11.0,7.513,80.197,106.25,38850.0012,-103.44000804633976
10.8,11.0,7.543,80.206,105.96,38880.0,-83.3271407914528
10.808333,11.0,7.572,80.214,105.66,38909.998799999994,-89.73828906086582
10.816667,11.0,7.602,80.223,105.4,38940.001200000006,-74.70792109191032
10.825,11.0,7.632,80.231,105.18,38970.0,-63.76063453840862
10.833333,11.0,7.661,80.239,104.91,38999.9988,-80.76562496783441
10.841667,11.0,7.691,80.247,104.68,39030.0012,-66.6594468907073
10.85,11.0,7.72,80.255,104.54,39060.0,-41.87887641382926
10.858333,11.0,7.75,80.263,104.34,39089.9988,-57.965263590611386
10.866667,11.0,7.779,80.271,104.16,39120.0012,-53.844793283883135
10.875,11.0,7.808,80.278,104.01,39150.0,-45.24089951618139
10.883333,11.0,7.837,80.286,103.84,39179.9988,-50.85390561720114
10.891667,11.0,7.866,80.293,103.7,39210.0012,-42.22515718962876
10.9,11.0,7.896,80.301,103.62,39240.0,-23.18663403355013
10.908333,11.0,7.925,80.308,103.51,39269.9988,-33.17716495515991
10.916667,11.0,7.954,80.315,103.37,39300.0012,-42.22564352534104
10.925,11.0,7.982,80.322,103.31,39330.0,-18.706363222802686
10.933333,11.0,8.011,80.329,103.19,39359.998799999994,-36.19368117030987
10.941667,11.0,8.04,80.336,103.2,39390.001200000006,3.0161517090085974
10.95,11.0,8.069,80.343,103.14,39420.0,-18.09698016929875
10.958333,11.0,8.097,80.349,103.13,39449.9988,-3.141931126944809
10.966667,11.0,8.126,80.356,103.08,39480.0012,-15.080931922260731
10.975,11.0,8.155,80.362,103.01,39510.0,-21.266306621962123
10.983333,11.0,8.183,80.368,103.03,39539.9988,6.283920248659264
10.991667,11.0,8.211,80.375,103.05,39570.0012,6.235658717579499
11.0,11.0,8.24,80.381,103.08,39600.0,9.114209670449865
11.008333,11.0,8.268,80.387,103.08,39629.9988,0.0
11.016667,11.0,8.296,80.393,103.15,39660.0012,21.9939907635506
11.025,11.0,8.324,80.399,103.15,39690.0,0.0
11.033333,11.0,8.352,80.404,103.17,39719.9988,6.325748449728775
11.041667,11.0,8.38,80.41,103.24,39750.0012,21.994193733690068
11.05,11.0,8.408,80.416,103.33,39780.0,28.278336643510286
11.058333,11.0,8.436,80.421,103.42,39809.998799999994,28.466054090686914
11.066667,11.0,8.464,80.427,103.54,39840.001200000006,37.704683483878924
11.075,11.0,8.492,80.432,103.64,39870.0,31.62908793715885
11.083333,11.0,8.519,80.437,103.74,39899.9988,32.76324528652144
11.091667,11.0,8.547,80.442,103.87,39930.0012,41.11799285773468
11.1,11.0,8.574,80.448,104.02,39960.0,48.798009464914216
11.108333,11.0,8.602,80.453,104.21,39989.9988,60.09579060549595
11.116667,11.0,8.629,80.458,104.36,40020.0012,49.1453287503378
11.125,11.0,8.656,80.462,104.57,40050.0,69.20883166297675
11.133333,11.0,8.683,80.467,104.75,40079.9988,58.974668492852786
11.141667,11.0,8.711,80.472,104.95,40110.0012,63.25927983163095
11.15,11.0,8.738,80.476,105.09,40140.0,46.13943286682033
11.158333,11.0,8.765,80.481,105.29,40169.9988,65.52787526142862
11.166667,11.0,8.792,80.485,105.46,40200.0012,56.026624814842386
11.175,11.0,8.818,80.49,105.63,40230.0,57.767885399226564
11.183333,11.0,8.845,80.494,105.76,40259.998799999994,42.844018381089576
11.191667,11.0,8.872,80.498,105.93,40290.001200000006,56.026879461118426
11.2,11.0,8.899,80.503,106.1,40320.0,55.699348801744065
11.208333,11.0,8.925,80.507,106.25,40349.9988,51.29485038469498
11.216667,11.0,8.952,80.511,106.38,40380.0012,42.84428073563498
11.225,11.0,8.978,80.515,106.47,40410.0,30.77701132071408
11.233333,11.0,9.004,80.519,106.58,40439.9988,37.616408040807855
11.241667,11.0,9.031,80.522,106.63,40470.0012,16.55472288133221
11.25,11.0,9.057,80.526,106.67,40500.0,13.67873914648048
11.258333,11.0,9.083,80.53,106.69,40529.9988,6.839380735000191
11.266667,11.0,9.109,80.533,106.67,40560.0012,-6.873391039690422
11.275,11.0,9.135,80.537,106.7,40590.0,10.259104727356661
11.283333,11.0,9.161,80.54,106.66,40619.9988,-13.746807746741787
11.291667,11.0,9.187,80.544,106.69,40650.0012,10.259138538212271
11.3,11.0,9.212,80.547,106.71,40680.0,7.144620996805003
11.308333,11.0,9.238,80.551,106.75,40709.998799999994,13.678895839234642
11.316667,11.0,9.264,80.554,106.78,40740.001200000006,10.310144253987259
11.325,11.0,9.289,80.557,106.9,40770.0,42.867855613256474
11.333333,11.0,9.315,80.56,106.97,40799.9988,24.057048034233222
11.341667,11.0,9.34,80.563,107.04,40830.0012,25.00629952812809
11.35,11.0,9.365,80.566,107.15,40860.0,39.29565253662811
11.358333,11.0,9.39,80.569,107.24,40889.9988,32.1510204243833
11.366667,11.0,9.416,80.572,107.38,40920.0012,48.114274814908406
11.375,11.0,9.441,80.575,107.48,40950.0,35.72342881106377
11.383333,11.0,9.466,80.578,107.66,40979.9988,64.30223633143636
11.391667,11.0,9.491,80.58,107.8,41010.0012,50.20595030088735
11.4,11.0,9.516,80.583,107.98,41040.0,64.30236576846053
11.408333,11.0,9.54,80.586,108.13,41069.9988,55.78531744208382
11.416667,11.0,9.565,80.588,108.3,41100.0012,60.96444987396028
11.425,11.0,9.59,80.591,108.5,41130.0,71.44728727024165
11.433333,11.0,9.614,80.593,108.62,41159.998799999994,44.81505645649608
11.441667,11.0,9.639,80.596,108.82,41190.001200000006,71.44742998250497
11.45,11.0,9.663,80.598,108.99,41220.0,63.48805839468219
11.458333,11.0,9.688,80.6,109.19,41249.9988,71.7230434642619
11.466667,11.0,9.712,80.603,109.39,41280.0012,74.38098915305737
11.475,11.0,9.736,80.605,109.59,41310.0,74.69194229116886
11.483333,11.0,9.76,80.607,109.74,41339.9988,56.01898369620089
11.491667,11.0,9.784,80.609,109.95,41370.0012,78.42661503316374
11.5,11.0,9.808,80.611,110.16,41400.0,78.42665298115205
11.508333,11.0,9.832,80.613,110.31,41429.9988,56.01906501329795
11.516667,11.0,9.856,80.615,110.43,41460.0012,44.81527379745308
11.525,11.0,9.88,80.617,110.58,41490.0,56.019119544196414
11.533333,11.0,9.904,80.619,110.7,41519.9988,44.81531752436574
11.541667,11.0,9.927,80.621,110.76,41550.0012,23.374966604183918
11.55,11.0,9.951,80.623,110.83,41580.0,26.142293647304328
11.558333,11.0,9.975,80.625,110.84,41609.998799999994,3.734615214859099
11.566667,11.0,9.998,80.627,110.85,41640.001200000006,3.8958339353146716
11.575,11.0,10.021,80.628,110.83,41670.0,-7.813029536311321
11.583333,11.0,10.045,80.63,110.79,41699.9988,-14.938482384375389
11.591667,11.0,10.068,80.632,110.7,41730.0012,-35.06256051972264
11.6,11.0,10.091,80.633,110.59,41760.0,-42.97167946258067
11.608333,11.0,10.114,80.635,110.45,41789.9988,-54.54181744748925
11.616667,11.0,10.137,80.636,110.32,41820.0012,-50.784725377862635
11.625,11.0,10.16,80.638,110.11,41850.0,-81.81281150154938
11.633333,11.0,10.183,80.639,109.94,41879.9988,-66.4108121743087
11.641667,11.0,10.206,80.641,109.7,41910.0012,-93.5004539467395
11.65,11.0,10.229,80.642,109.43,41940.0,-105.47602364034012
11.658333,11.0,10.252,80.644,109.17,41969.9988,-101.29226500906806
11.666667,11.0,10.274,80.645,108.94,42000.0012,-93.92608203666256
11.675,11.0,10.297,80.646,108.62,42030.0,-125.00866963743299
11.683333,11.0,10.319,80.648,108.27,42059.998799999994,-142.50501865132145
11.691667,11.0,10.342,80.649,107.95,42090.001200000006,-125.00870225265426
11.7,11.0,10.364,80.65,107.55,42120.0,-163.3498010359752
11.708333,11.0,10.387,80.651,107.11,42149.9988,-171.8870106305418
11.716667,11.0,10.409,80.652,106.68,42180.0012,-175.60108649323914
11.725,11.0,10.431,80.654,106.19,42210.0,-199.50759195898675
11.733333,11.0,10.453,80.655,105.72,42239.9988,-191.9361253463862
11.741667,11.0,10.475,80.656,105.23,42270.0012,-200.10364830906371
11.75,11.0,10.497,80.657,104.72,42300.0,-208.27117363844124
11.758333,11.0,10.519,80.658,104.19,42329.9988,-216.43870134140977
11.766667,11.0,10.541,80.659,103.61,42360.0012,-236.85748041173665
11.775,11.0,10.563,80.66,103.05,42390.0,-228.69001365215237
11.783333,11.0,10.585,80.661,103.05,42419.9988,0.0
11.791667,11.0,10.607,80.662,103.05,42450.0012,0.0
11.8,11.0,10.628,80.663,103.05,42480.0,0.0
11.808333,11.0,10.65,80.664,103.05,42509.998799999994,0.0
11.816667,11.0,10.671,80.664,102.45,42540.001200000006,-256.94903026250023
11.825,11.0,10.693,80.665,102.45,42570.0,0.0
11.833333,11.0,10.714,80.666,102.45,42599.9988,0.0
11.841667,11.0,10.736,80.667,101.85,42630.0012,-245.02529141829012
11.85,11.0,10.757,80.668,101.85,42660.0,0.0
11.858333,11.0,10.778,80.669,101.85,42689.9988,0.0
11.866667,11.0,10.8,80.669,101.85,42720.0012,0.0
11.875,11.0,10.821,80.67,101.25,42750.0,-256.66841381130035
11.883333,11.0,10.842,80.671,101.25,42779.9988,0.0
11.891667,11.0,10.863,80.672,101.25,42810.0012,0.0
11.9,11.0,10.884,80.672,101.25,42840.0,0.0
11.908333,11.0,10.905,80.673,101.25,42869.9988,0.0
11.916667,11.0,10.926,80.674,100.56,42900.0012,-295.16890240935305
11.925,11.0,10.947,80.674,99.85,42930.0,-304.05635247729816
11.933333,11.0,10.967,80.675,99.13,42959.998799999994,-323.36640755635074
11.941667,11.0,10.988,80.675,98.43,42990.001200000006,-299.7738686396042
11.95,11.0,11.009,80.676,97.7,43020.0,-312.2803341323354
11.958333,11.0,11.029,80.677,97.01,43049.9988,-309.8929637257023
11.966667,11.0,11.05,80.677,96.3,43080.0012,-304.0563524772752
11.975,11.0,11.07,80.678,95.57,43110.0,-327.85788318516734
11.983333,11.0,11.091,80.678,94.89,43139.9988,-291.20890096416645
11.991667,11.0,11.111,80.679,94.21,43170.0012,-305.40196658631584
12.0,11.0,11.132,80.68,93.55,43200.0,-282.3359027554577
12.008333,11.0,11.152,80.68,92.88,43229.9988,-301.27273798279424
12.016667,11.0,11.172,80.681,92.15,43260.0012,-327.85815844708634
12.025,11.0,11.192,80.681,91.49,43290.0,-296.7761299532044
12.033333,11.0,11.213,80.682,90.82,43319.9988,-286.6138935839401
12.041667,11.0,11.233,80.682,90.13,43350.0012,-310.26595404193097
12.05,11.0,11.253,80.683,89.48,43380.0,-291.9286934038639
