Time,PRN,Lat,Lon,Stec,Time_seconds,Gradient (mm/km),Alert Status,Recovery Timer
16.375,2.0,9.912,75.469,18.18,58950.0,-156.67258645493672,Normal,0
16.383333,2.0,9.938,75.478,17.63,58979.9988,-180.06161212996855,Normal,0
16.391667,2.0,9.964,75.486,17.28,59010.001200000006,-115.85872708115704,Normal,0
16.4,2.0,9.99,75.494,17.08,59039.99999999999,-66.20543085597174,Normal,0
16.408333,2.0,10.016,75.502,17.32,59069.9988,79.44705111424378,Normal,0
16.416667,2.0,10.041,75.509,17.32,59100.0012,0.0,Normal,0
16.425,2.0,10.067,75.517,17.32,59130.0,0.0,Normal,0
16.433333,2.0,10.092,75.525,17.32,59159.9988,0.0,Normal,0
16.441667,2.0,10.117,75.532,17.32,59190.0012,0.0,Normal,0
16.45,2.0,10.142,75.54,17.32,59220.0,0.0,Normal,0
16.458333,2.0,10.167,75.547,17.32,59249.9988,0.0,Normal,0
16.466667,2.0,10.191,75.555,17.32,59280.001200000006,0.0,Normal,0
16.475,2.0,10.216,75.562,17.32,59310.00000000001,0.0,Normal,0
16.483333,2.0,10.24,75.569,17.32,59339.9988,0.0,Normal,0
16.491667,2.0,10.264,75.576,17.32,59370.0012,0.0,Normal,0
16.5,2.0,10.288,75.583,17.32,59400.0,0.0,Normal,0
16.508333,2.0,10.312,75.59,17.32,59429.9988,0.0,Normal,0
16.516667,2.0,10.335,75.597,17.32,59460.001200000006,0.0,Normal,0
16.525,2.0,10.359,75.604,17.32,59489.99999999999,0.0,Normal,0
16.533333,2.0,10.382,75.61,17.32,59519.9988,0.0,Normal,0
16.541667,2.0,10.406,75.617,17.32,59550.0012,0.0,Normal,0
16.55,2.0,10.429,75.623,17.32,59580.0,0.0,Normal,0
16.558333,2.0,10.452,75.63,17.32,59609.9988,0.0,Normal,0
16.566667,2.0,10.475,75.636,17.32,59640.0012,0.0,Normal,0
16.575,2.0,10.497,75.643,17.32,59670.0,0.0,Normal,0
16.583333,2.0,10.52,75.649,17.32,59699.9988,0.0,Normal,0
16.591667,2.0,10.542,75.655,17.32,59730.001200000006,0.0,Normal,0
16.6,2.0,10.565,75.661,17.32,59760.00000000001,0.0,Normal,0
16.608333,2.0,10.587,75.667,17.32,59789.9988,0.0,Normal,0
16.616667,2.0,10.609,75.674,17.32,59820.0012,0.0,Normal,0
16.625,2.0,10.631,75.679,17.32,59850.0,0.0,Normal,0
16.633333,2.0,10.653,75.685,17.32,59879.9988,0.0,Normal,0
16.641667,2.0,10.674,75.691,17.32,59910.001200000006,0.0,Normal,0
16.65,2.0,10.696,75.697,17.32,59939.99999999999,0.0,Normal,0
16.658333,2.0,10.717,75.703,17.32,59969.9988,0.0,Normal,0
16.666667,2.0,10.739,75.708,17.32,60000.0012,0.0,Normal,0
16.675,2.0,10.76,75.714,17.32,60030.0,0.0,Normal,0
16.683333,2.0,10.781,75.72,17.32,60059.9988,0.0,Normal,0
16.691667,2.0,10.802,75.725,17.32,60090.0012,0.0,Normal,0
16.7,2.0,10.823,75.731,17.83,60120.0,210.2826911167577,Normal,0
16.708333,2.0,10.844,75.736,17.97,60149.9988,58.379724592886845,Normal,0
16.716667,2.0,10.864,75.741,17.97,60180.001200000006,0.0,Normal,0
16.725,2.0,10.885,75.747,18.5,60210.00000000001,218.53237754909927,Normal,0
16.733333,2.0,10.905,75.752,18.97,60239.9988,205.24624719420595,Normal,0
16.741667,2.0,10.926,75.757,18.97,60270.0012,0.0,Normal,0
16.75,2.0,10.946,75.762,18.97,60300.0,0.0,Normal,0
16.758333,2.0,10.966,75.767,19.04,60329.9988,30.56894702915644,Normal,0
16.766667,2.0,10.986,75.772,18.5,60360.001200000006,-235.8184975768013,Normal,0
16.775,2.0,11.006,75.777,18.13,60389.99999999999,-161.5799629369148,Normal,0
16.783333,2.0,11.026,75.782,18.45,60419.9988,139.74537169720082,Normal,0
16.791667,2.0,11.046,75.787,18.58,60450.0012,56.77177655533191,Normal,0
16.8,2.0,11.066,75.792,18.58,60480.0,0.0,Normal,0
16.808333,2.0,11.085,75.797,18.58,60509.9988,0.0,Normal,0
16.816667,2.0,11.105,75.802,18.58,60540.0012,0.0,Normal,0
16.825,2.0,11.124,75.806,18.32,60570.0,-120.52036360452117,Normal,0
16.833333,2.0,11.143,75.811,18.66,60599.9988,155.8207583448333,Normal,0
16.841667,2.0,11.163,75.816,19.1,60630.001200000006,192.15499633730028,Normal,0
16.85,2.0,11.182,75.82,18.54,60660.00000000001,-259.58443968356835,Normal,0
16.858333,2.0,11.201,75.825,18.27,60689.9988,-123.74155859277104,Normal,0
16.866667,2.0,11.22,75.83,17.68,60720.0012,-270.39932996449977,Normal,0
16.875,2.0,11.239,75.834,17.68,60750.0,0.0,Normal,0
16.883333,2.0,11.257,75.838,17.68,60779.9988,0.0,Normal,0
16.891667,2.0,11.276,75.843,17.37,60810.001200000006,-142.07594765087433,Normal,0
16.9,2.0,11.295,75.847,17.39,60839.99999999999,9.27102130194964,Normal,0
16.908333,2.0,11.313,75.852,17.27,60869.9988,-57.84715869616297,Normal,0
16.916667,2.0,11.332,75.856,17.34,60900.0012,32.448745772677945,Normal,0
16.925,2.0,11.35,75.86,17.51,60930.0,82.98890051281182,Normal,0
16.933333,2.0,11.369,75.864,17.47,60959.9988,-18.542238584078547,Normal,0
16.941667,2.0,11.387,75.869,17.47,60990.0012,0.0,Normal,0
16.95,2.0,11.405,75.873,17.47,61020.0,0.0,Normal,0
16.958333,2.0,11.423,75.877,17.47,61049.9988,0.0,Normal,0
16.966667,2.0,11.441,75.881,17.47,61080.001200000006,0.0,Normal,0
16.975,2.0,11.459,75.885,16.87,61110.00000000001,-292.90709003399206,Normal,0
16.983333,2.0,11.477,75.889,17.3,61139.9988,209.91735323606247,Normal,0
16.991667,2.0,11.495,75.893,17.65,61170.0012,170.8634554225577,Normal,0
17.0,2.0,11.512,75.897,17.65,61200.0,0.0,Normal,0
13.0,4.0,13.855,83.939,90.93,46800.0,-99.56774922671217,Normal,0
13.008333,4.0,13.883,83.939,90.62,46829.9988,-99.56774922672238,Normal,0
13.016667,4.0,13.91,83.94,90.3,46860.0012,-106.51744342394512,Normal,0
13.025,4.0,13.938,83.94,90.0,46890.0,-96.35588634842846,Normal,0
13.033333,4.0,13.966,83.941,89.63,46919.9988,-118.76760656779324,Normal,0
13.041667,4.0,13.994,83.941,89.26,46950.0012,-118.83892649639986,Normal,0
13.05,4.0,14.022,83.942,88.92,46980.0,-109.13783248737072,Normal,0
13.058333,4.0,14.049,83.943,88.56,47009.9988,-119.83221713128783,Normal,0
13.066667,4.0,14.077,83.944,88.24,47040.001200000006,-102.7179895436776,Normal,0
13.075,4.0,14.105,83.945,87.87,47070.0,-118.7676928546083,Normal,0
13.083333,4.0,14.133,83.946,87.55,47099.9988,-102.71801974591118,Normal,0
13.091667,4.0,14.161,83.947,87.2,47130.0012,-112.34785065911451,Normal,0
13.1,4.0,14.189,83.948,86.78,47160.0,-134.81744070149924,Normal,0
13.108333,4.0,14.217,83.95,86.4,47189.9988,-121.75922712385554,Normal,0
13.116667,4.0,14.246,83.951,85.98,47220.0012,-130.1738827841788,Normal,0
13.125,4.0,14.274,83.953,85.59,47250.0,-124.96356773574831,Normal,0
13.133333,4.0,14.302,83.954,85.17,47279.9988,-134.81752142156563,Normal,0
13.141667,4.0,14.33,83.956,84.77,47310.0012,-128.16791390669212,Normal,0
13.15,4.0,14.359,83.958,84.32,47340.0,-139.23944711840852,Normal,0
13.158333,4.0,14.387,83.96,83.8,47369.9988,-166.61849010377497,Normal,0
13.166667,4.0,14.416,83.962,83.26,47400.0012,-167.08752580938958,Normal,0
13.175,4.0,14.444,83.964,82.83,47430.0,-137.7808421757834,Normal,0
13.183333,4.0,14.473,83.967,82.29,47459.9988,-166.62597471144872,Normal,0
13.191667,4.0,14.501,83.969,81.73,47490.001200000006,-179.43573453916457,Normal,0
13.2,4.0,14.53,83.972,81.22,47520.0,-157.36937787832008,Normal,0
13.208333,4.0,14.559,83.974,81.22,47549.9988,0.0,Normal,0
13.216667,4.0,14.588,83.977,80.73,47580.0012,-151.19842393086927,Normal,0
13.225,4.0,14.616,83.98,80.22,47610.0,-162.9315909493164,Normal,0
13.233333,4.0,14.645,83.983,79.7,47639.9988,-160.45588290646995,Normal,0
13.241667,4.0,14.674,83.986,79.21,47670.0012,-151.19901108547188,Normal,0
13.25,4.0,14.704,83.989,79.21,47700.0,0.0,Normal,0
13.258333,4.0,14.733,83.993,79.21,47729.9988,0.0,Normal,0
13.266667,4.0,14.762,83.996,79.21,47760.0012,0.0,Normal,0
13.275,4.0,14.791,84.0,79.21,47790.0,0.0,Normal,0
13.283333,4.0,14.821,84.003,79.21,47819.9988,0.0,Normal,0
13.291667,4.0,14.85,84.007,79.21,47850.0012,0.0,Normal,0
13.3,4.0,14.88,84.011,79.21,47880.0,0.0,Normal,0
13.308333,4.0,14.91,84.015,79.21,47909.9988,0.0,Normal,0
13.316667,4.0,14.939,84.019,79.21,47940.001200000006,0.0,Normal,0
13.325,4.0,14.969,84.024,79.21,47970.0,0.0,Normal,0
13.333333,4.0,14.999,84.028,79.21,47999.9988,0.0,Normal,0
13.341667,4.0,15.029,84.033,78.52,48030.0012,-204.21491822142409,Normal,0
13.35,4.0,15.059,84.038,78.52,48060.0,0.0,Normal,0
13.358333,4.0,15.09,84.043,78.52,48089.9988,0.0,Normal,0
13.366667,4.0,15.12,84.048,78.52,48120.0012,0.0,Normal,0
13.375,4.0,15.15,84.053,78.52,48150.0,0.0,Normal,0
13.383333,4.0,15.181,84.058,78.52,48179.9988,0.0,Normal,0
13.391667,4.0,15.212,84.064,77.78,48210.0012,-211.0272785550131,Normal,0
13.4,4.0,15.242,84.069,77.78,48240.0,0.0,Normal,0
13.408333,4.0,15.273,84.075,77.78,48269.9988,0.0,Normal,0
13.416667,4.0,15.304,84.081,77.1,48300.0012,-193.9198177265966,Normal,0
13.425,4.0,15.335,84.087,76.48,48330.0,-176.81012717498538,Normal,0
13.433333,4.0,15.367,84.093,75.95,48359.9988,-146.5734896943901,Normal,0
13.441667,4.0,15.398,84.099,75.53,48390.001200000006,-119.77581936322088,Normal,0
13.45,4.0,15.429,84.106,75.26,48420.0,-76.53561456384068,Normal,0
13.458333,4.0,15.461,84.112,75.0,48449.9988,-71.90500415029106,Normal,0
13.466667,4.0,15.493,84.119,75.01,48480.0012,2.749935174079105,Normal,0
13.475,4.0,15.525,84.126,74.96,48510.0,-13.749766436920432,Normal,0
13.483333,4.0,15.557,84.133,75.18,48539.9988,60.49937156402852,Normal,0
13.491667,4.0,15.589,84.141,75.52,48570.0012,92.89708383871712,Normal,0
13.5,4.0,15.621,84.148,75.79,48600.0,74.25021144922654,Normal,0
13.508333,4.0,15.654,84.156,76.27,48629.9988,127.38524897124336,Normal,0
13.516667,4.0,15.686,84.163,76.7,48660.0012,118.25193224740134,Normal,0
13.525,4.0,15.719,84.171,77.28,48690.0,153.92637345243304,Normal,0
13.533333,4.0,15.752,84.179,77.85,48719.9988,151.27373684160122,Normal,0
13.541667,4.0,15.785,84.188,78.25,48750.0012,105.43750575696296,Normal,0
13.55,4.0,15.818,84.196,78.44,48780.0,50.42542561719056,Normal,0
13.558333,4.0,15.852,84.205,78.7,48809.9988,66.6445776197744,Normal,0
13.566667,4.0,15.885,84.214,79.06,48840.001200000006,94.89677795707698,Normal,0
13.575,4.0,15.919,84.223,79.34,48870.0,71.77253612268856,Normal,0
13.583333,4.0,15.953,84.232,79.65,48899.9988,79.46326915101066,Normal,0
13.591667,4.0,15.987,84.241,79.99,48930.0012,87.15416233066486,Normal,0
13.6,4.0,16.021,84.251,80.31,48960.0,81.4494866658498,Normal,0
13.608333,4.0,16.055,84.261,80.54,48989.9988,58.54255672771419,Normal,0
13.616667,4.0,16.09,84.271,80.83,49020.0012,71.85630399477692,Normal,0
13.625,4.0,16.125,84.281,81.28,49050.0,111.5025382385918,Normal,0
13.633333,4.0,16.16,84.291,81.52,49079.9988,59.46875617568286,Normal,0
13.641667,4.0,16.195,84.302,81.7,49110.0012,44.27775789860432,Normal,0
13.65,4.0,16.23,84.312,82.15,49140.0,111.5066851742428,Normal,0
13.658333,4.0,16.266,84.323,82.54,49169.9988,93.48699454215048,Normal,0
13.666667,4.0,16.302,84.334,82.94,49200.0012,95.88548958246794,Normal,0
13.675,4.0,16.337,84.346,83.3,49230.0,87.86720079705741,Normal,0
13.683333,4.0,16.374,84.357,83.57,49259.9988,63.10859362764189,Normal,0
13.691667,4.0,16.41,84.369,83.99,49290.001200000006,99.93540569021796,Normal,0
13.7,4.0,16.447,84.381,84.35,49320.0,83.55211907416344,Normal,0
13.708333,4.0,16.484,84.393,84.79,49349.9988,102.12097407641026,Normal,0
13.716667,4.0,16.521,84.406,85.17,49380.0012,87.52947697802509,Normal,0
13.725,4.0,16.558,84.418,85.47,49410.0,69.63028600869825,Normal,0
13.733333,4.0,16.595,84.431,85.82,49439.9988,80.62240554852958,Normal,0
13.741667,4.0,16.633,84.444,86.18,49470.0012,80.95959293881579,Normal,0
13.75,4.0,16.671,84.458,86.52,49500.0,75.8776002522723,Normal,0
13.758333,4.0,16.709,84.471,86.79,49529.9988,60.72203160530293,Normal,0
13.766667,4.0,16.748,84.485,87.17,49560.0012,82.86610617564297,Normal,0
13.775,4.0,16.787,84.499,87.66,49590.0,106.8559762064421,Normal,0
13.783333,4.0,16.826,84.514,87.96,49619.9988,64.91817275696127,Normal,0
13.791667,4.0,16.865,84.528,88.53,49650.0012,124.30724821047762,Normal,0
13.8,4.0,16.904,84.543,88.53,49680.0,0.0,Normal,0
13.808333,4.0,16.944,84.558,88.53,49709.9988,0.0,Normal,0
13.816667,4.0,16.984,84.573,89.0,49740.001200000006,99.46552195839364,Normal,0
13.825,4.0,17.025,84.589,89.48,49770.0,98.64155435018698,Normal,0
13.833333,4.0,17.065,84.605,89.92,49799.9988,92.39905655822712,Normal,0
13.841667,4.0,17.106,84.621,90.5,49830.0012,119.19819111844544,Normal,0
13.85,4.0,17.147,84.637,90.5,49860.0,0.0,Normal,0
13.858333,4.0,17.189,84.654,90.5,49889.9988,0.0,Normal,0
13.866667,4.0,17.231,84.671,90.5,49920.0012,0.0,Normal,0
13.875,4.0,17.273,84.688,90.5,49950.0,0.0,Normal,0
13.883333,4.0,17.315,84.706,90.5,49979.9988,0.0,Normal,0
13.891667,4.0,17.358,84.724,90.98,50010.0012,93.22244809642362,Normal,0
13.9,4.0,17.401,84.742,91.53,50040.0,106.82083791854862,Normal,0
13.908333,4.0,17.444,84.76,91.53,50069.9988,0.0,Normal,0
13.916667,4.0,17.488,84.779,91.36,50100.0012,-32.12770723779612,Normal,0
13.925,4.0,17.532,84.798,91.27,50130.0,-17.009383036345277,Normal,0
13.841667,6.0,2.908,74.831,55.35,49830.0012,-61.95497362419408,Normal,0
13.85,6.0,2.988,74.869,54.72,49860.0,-63.98711795105684,Normal,0
13.858333,6.0,3.067,74.907,54.18,49889.9988,-55.411601436731054,Normal,0
13.866667,6.0,3.145,74.943,53.65,49920.0012,-55.49766405312051,Normal,0
13.875,6.0,3.223,74.98,53.16,49950.0,-51.05856884143504,Normal,0
13.883333,6.0,3.3,75.016,52.66,49979.9988,-52.916635956760175,Normal,0
13.891667,6.0,3.377,75.051,52.04,50010.0012,-65.94143424806713,Normal,0
13.9,6.0,3.453,75.086,51.52,50040.0,-55.90790247840256,Normal,0
13.908333,6.0,3.528,75.12,51.07,50069.9988,-49.16068612615065,Normal,0
13.916667,6.0,3.603,75.154,50.45,50100.0012,-67.7334298319493,Normal,0
13.925,6.0,3.677,75.187,49.92,50130.0,-58.84624694697592,Normal,0
13.933333,6.0,3.751,75.22,49.4,50159.9988,-57.73673258434427,Normal,0
13.941667,6.0,3.824,75.253,48.87,50190.001200000006,-59.51848621728168,Normal,0
13.95,6.0,3.896,75.285,48.47,50220.0,-45.67321160838753,Normal,0
13.958333,6.0,3.968,75.317,48.07,50249.9988,-45.67385386767059,Normal,0
13.966667,6.0,4.04,75.348,47.65,50280.0012,-48.20243920845458,Normal,0
13.975,6.0,4.11,75.379,47.13,50310.0,-61.110014488673045,Normal,0
13.983333,6.0,4.18,75.409,46.51,50339.9988,-73.24345747705985,Normal,0
13.991667,6.0,4.25,75.439,45.95,50370.0012,-66.15629343655401,Normal,0
14.0,6.0,4.319,75.469,45.45,50400.0,-59.79036842034443,Normal,0
14.008333,6.0,4.387,75.498,44.97,50429.9988,-58.418954769955405,Normal,0
14.016667,6.0,4.455,75.526,44.5,50460.0012,-57.50183211269405,Normal,0
14.025,6.0,4.522,75.555,43.83,50490.0,-82.57264048768172,Normal,0
14.033333,6.0,4.589,75.583,43.27,50519.9988,-69.38697215932748,Normal,0
14.041667,6.0,4.655,75.61,42.55,50550.0012,-90.84568163701854,Normal,0
14.05,6.0,4.721,75.637,41.58,50580.0,-122.39095752968504,Normal,0
14.058333,6.0,4.786,75.664,40.54,50609.9988,-132.95048239922127,Normal,0
14.066667,6.0,4.85,75.69,39.79,50640.001200000006,-97.68844298219322,Normal,0
14.075,6.0,4.914,75.717,39.49,50670.0,-38.86202054892283,Normal,0
14.083333,6.0,4.978,75.742,39.1,50699.9988,-51.071243510254384,Normal,0
14.091667,6.0,5.041,75.767,39.1,50730.0012,0.0,Normal,0
14.1,6.0,5.103,75.792,39.1,50760.0,0.0,Normal,0
14.108333,6.0,5.165,75.817,38.53,50789.9988,-76.72343260526571,Normal,0
14.116667,6.0,5.226,75.841,38.06,50820.0012,-64.51623724847231,Normal,0
14.125,6.0,5.287,75.865,37.62,50850.0,-60.39896227755878,Normal,0
14.133333,6.0,5.347,75.889,37.19,50879.9988,-59.877076129697336,Normal,0
14.141667,6.0,5.407,75.912,36.72,50910.0012,-65.81651530275818,Normal,0
14.15,6.0,5.466,75.935,36.35,50940.0,-52.57773238859423,Normal,0
14.158333,6.0,5.525,75.958,35.69,50969.9988,-93.78851595242594,Normal,0
14.166667,6.0,5.583,75.98,35.69,51000.0012,0.0,Normal,0
14.175,6.0,5.641,76.002,35.69,51030.0,0.0,Normal,0
14.183333,6.0,5.698,76.024,35.69,51059.9988,0.0,Normal,0
14.191667,6.0,5.754,76.045,35.69,51090.001200000006,0.0,Normal,0
14.2,6.0,5.811,76.066,35.69,51120.0,0.0,Normal,0
14.208333,6.0,5.866,76.087,35.69,51149.9988,0.0,Normal,0
14.216667,6.0,5.922,76.107,35.69,51180.0012,0.0,Normal,0
14.225,6.0,5.977,76.127,35.69,51210.0,0.0,Normal,0
14.233333,6.0,6.031,76.147,35.69,51239.9988,0.0,Normal,0
14.241667,6.0,6.085,76.167,35.69,51270.0012,0.0,Normal,0
14.25,6.0,6.138,76.186,35.69,51300.0,0.0,Normal,0
14.258333,6.0,6.191,76.205,35.69,51329.9988,0.0,Normal,0
14.266667,6.0,6.244,76.224,35.69,51360.0012,0.0,Normal,0
14.275,6.0,6.296,76.243,35.69,51390.0,0.0,Normal,0
14.283333,6.0,6.347,76.261,34.74,51419.9988,-158.0765711832254,Normal,0
14.291667,6.0,6.399,76.279,34.74,51450.0012,0.0,Normal,0
14.3,6.0,6.449,76.297,33.88,51480.0,-145.64421284565807,Normal,0
14.308333,6.0,6.5,76.314,33.88,51509.9988,0.0,Normal,0
14.316667,6.0,6.55,76.331,33.0,51540.001200000006,-149.95612243804794,Normal,0
14.325,6.0,6.599,76.348,32.08,51570.0,-159.63670562901203,Normal,0
14.333333,6.0,6.648,76.365,31.28,51599.9988,-138.81598471238047,Normal,0
14.341667,6.0,6.697,76.382,30.42,51630.0012,-149.22876247996052,Normal,0
14.35,6.0,6.745,76.398,29.81,51660.0,-108.49819527019476,Normal,0
14.358333,6.0,6.793,76.414,29.28,51689.9988,-94.2698461782823,Normal,0
14.366667,6.0,6.84,76.43,28.65,51720.0012,-114.19972023203792,Normal,0
14.375,6.0,6.887,76.445,28.03,51750.0,-113.09236639726257,Normal,0
14.383333,6.0,6.934,76.461,27.45,51779.9988,-105.138378952334,Normal,0
14.391667,6.0,6.98,76.476,27.13,51810.0012,-59.52106748900147,Normal,0
14.4,6.0,7.026,76.491,26.47,51840.0,-122.763345962595,Normal,0
14.408333,6.0,7.072,76.506,25.67,51869.9988,-148.80545169835827,Normal,0
14.416667,6.0,7.117,76.52,24.92,51900.0012,-143.21698164572925,Normal,0
14.425,6.0,7.162,76.535,24.12,51930.0,-151.79219493293715,Normal,0
14.433333,6.0,7.206,76.549,23.55,51959.9988,-111.09863137800367,Normal,0
14.441667,6.0,7.25,76.563,22.85,51990.001200000006,-136.43811617616615,Normal,0
14.45,6.0,7.294,76.576,22.0,52020.0,-166.7198895973415,Normal,0
14.458333,6.0,7.337,76.59,21.26,52049.9988,-147.2779721961832,Normal,0
14.466667,6.0,7.38,76.603,20.84,52080.0012,-84.13995011216623,Normal,0
14.475,6.0,7.422,76.617,20.01,52110.0,-168.7429711070172,Normal,0
14.483333,6.0,7.465,76.63,19.88,52139.9988,-26.043731788103887,Normal,0
14.491667,6.0,7.507,76.642,19.35,52170.0012,-109.18929632100055,Normal,0
14.5,6.0,7.548,76.655,18.97,52200.0,-79.51580423736424,Normal,0
14.508333,6.0,7.589,76.667,18.97,52229.9988,0.0,Normal,0
14.516667,6.0,7.63,76.68,18.33,52260.0012,-133.92364416914893,Normal,0
14.525,6.0,7.671,76.692,17.92,52290.0,-86.37167374755907,Normal,0
14.533333,6.0,7.711,76.704,17.54,52319.9988,-81.89299452036462,Normal,0
14.541667,6.0,7.751,76.715,17.26,52350.0012,-60.73780303939633,Normal,0
14.55,6.0,7.79,76.727,16.69,52380.0,-125.72636229102868,Normal,0
14.558333,6.0,7.83,76.738,16.06,52409.9988,-136.6618338889875,Normal,0
14.566667,6.0,7.869,76.75,15.76,52440.001200000006,-66.17283366800133,Normal,0
14.575,6.0,7.907,76.761,15.24,52470.0,-118.298063609905,Normal,0
14.583333,6.0,7.946,76.772,14.84,52499.9988,-88.83681162478003,Normal,0
14.591667,6.0,7.984,76.783,14.57,52530.0012,-61.42486758336713,Normal,0
14.6,6.0,8.021,76.793,14.1,52560.0,-110.35414981159632,Normal,0
14.608333,6.0,8.059,76.804,13.82,52589.9988,-63.700752786864186,Normal,0
14.616667,6.0,8.096,76.814,13.51,52620.0012,-72.78767909411688,Normal,0
14.625,6.0,8.133,76.824,13.32,52650.0,-44.6120771241414,Normal,0
14.633333,6.0,8.17,76.834,13.04,52679.9988,-65.7445189656043,Normal,0
14.641667,6.0,8.206,76.844,12.9,52710.0012,-33.72221550200967,Normal,0
14.65,6.0,8.242,76.854,12.82,52740.0,-19.2699601345646,Normal,0
14.658333,6.0,8.278,76.864,12.76,52769.9988,-14.452562523889029,Normal,0
14.666667,6.0,8.313,76.873,12.48,52800.0012,-69.72395291723863,Normal,0
14.675,6.0,8.348,76.883,12.19,52830.0,-71.70498855846012,Normal,0
14.683333,6.0,8.383,76.892,11.86,52859.9988,-82.17555258178818,Normal,0
14.691667,6.0,8.418,76.901,11.64,52890.001200000006,-54.78400148128223,Normal,0
14.7,6.0,8.452,76.91,11.33,52920.0,-79.32280085190625,Normal,0
14.708333,6.0,8.487,76.919,11.23,52949.9988,-24.90208909584556,Normal,0
14.716667,6.0,8.521,76.928,11.07,52980.0012,-40.941271425661554,Normal,0
14.725,6.0,8.554,76.936,10.93,53010.0,-37.10173499569165,Normal,0
14.733333,6.0,8.588,76.945,10.88,53039.9988,-12.794291355800272,Normal,0
14.741667,6.0,8.621,76.953,10.45,53070.0012,-113.95642031957944,Normal,0
14.75,6.0,8.654,76.961,10.23,53100.0,-58.30356140582822,Normal,0
14.758333,6.0,8.686,76.97,9.86,53129.9988,-100.18382705419576,Normal,0
14.766667,6.0,8.719,76.978,9.67,53160.0012,-50.35354887165026,Normal,0
14.775,6.0,8.751,76.986,9.51,53190.0,-43.65312641458467,Normal,0
14.783333,6.0,8.783,76.993,9.31,53219.9988,-54.93835469938638,Normal,0
14.791667,6.0,8.815,77.001,9.28,53250.0012,-8.185042326733672,Normal,0
14.8,6.0,8.846,77.009,9.11,53280.0,-47.78832063858727,Normal,0
14.808333,6.0,8.878,77.016,9.07,53309.9988,-10.98779705644273,Normal,0
14.816667,6.0,8.909,77.024,9.1,53340.001200000006,8.433321316080146,Normal,0
14.825,6.0,8.939,77.031,8.98,53370.0,-35.05364112120884,Normal,0
14.833333,6.0,8.97,77.038,8.83,53399.9988,-42.47183033977491,Normal,0
14.841667,6.0,9.001,77.045,8.89,53430.0012,16.988800896293334,Normal,0
14.85,6.0,9.031,77.052,9.0,53460.0,32.13291516816564,Normal,0
14.858333,6.0,9.061,77.059,8.85,53489.9988,-43.81779546980837,Normal,0
14.866667,6.0,9.091,77.066,8.87,53520.0012,5.8423973252425085,Normal,0
14.875,6.0,9.12,77.072,8.75,53550.0,-36.46026540609474,Normal,0
14.883333,6.0,9.149,77.079,8.88,53579.9988,39.216143930403526,Normal,0
14.891667,6.0,9.179,77.086,8.68,53610.0012,-58.424699289699554,Normal,0
14.9,6.0,9.208,77.092,8.8,53640.0,36.460626651286965,Normal,0
14.908333,6.0,9.236,77.098,8.97,53669.9988,53.41976923726629,Normal,0
14.916667,6.0,9.265,77.105,8.91,53700.0012,-18.10007734825268,Normal,0
14.925,6.0,9.293,77.111,8.81,53730.0,-31.423611669485123,Normal,0
14.933333,6.0,9.322,77.117,8.45,53759.9988,-109.3832988908146,Normal,0
14.941667,6.0,9.35,77.123,8.28,53790.001200000006,-53.420512649681726,Normal,0
14.95,6.0,9.377,77.129,8.27,53820.0,-3.2535311719535454,Normal,0
14.958333,6.0,9.405,77.135,8.03,53849.9988,-75.41770514059435,Normal,0
14.966667,6.0,9.433,77.14,8.07,53880.0012,12.652622523287071,Normal,0
14.975,6.0,9.46,77.146,7.98,53910.0,-29.28210276501613,Normal,0
